2.283333333333333;176.5252
3.991666666666666;176.8923
4.55;177.3045
4.683333333333333;177.6398
5.0625;178.1596
4.179166666666667;178.5171
3.5000000000000004;178.7332
2.991666666666666;178.7112
1.5;178.5592
1.6833333333333333;178.7273
3.8083333333333336;179.403
5.4750000000000005;180.1411
7.375;181.0123
7.825;182.0326
9.795833333333333;182.5025
10.2125;183.1795
8.916666666666666;184.5957
6.579166666666667;186.4442
7.9624999999999995;188.2996
8.308333333333335;190.2592
6.5375000000000005;190.9747
7.479166666666665;192.7148
6.729166666666668;193.396
10.729166666666666;193.8962
10.512499999999998;194.9189
10.091666666666667;196.0357
9.754166666666665;195.2666
9.395833333333334;196.7264
10.250000000000002;198.1426
10.445833333333333;199.903
11.362499999999999;202.4132
9.633333333333333;204.1724
8.087499999999999;206.5981
4.604166666666667;209.2256
1.6750000000000005;211.6529
2.5375000000000005;213.323
2.704166666666667;214.879
3.8499999999999996;216.8447
9.783333333333333;218.7014
9.408333333333335;220.2222
9.175;221.5885
5.795833333333332;222.8428
5.495833333333334;223.0517
5.7875000000000005;223.1986
9.020833333333334;223.4816
13.933333333333332;223.7081
13.916666666666666;223.9104
13.566666666666663;224.1551
9.749999999999998;224.3705
10.0625;224.1212
10.266666666666667;223.8065
11.412500000000001;223.416
11.183333333333332;223.2809
11.387500000000001;223.19
11.445833333333333;222.9947
11.75;222.7181
12.866666666666665;221.7115
12.087499999999999;220.633
9.441666666666665;219.919
10.1375;219.2254
10.5375;218.669
10.975;218.1344
10.762499999999996;217.119
9.266666666666667;216.1949
10.383333333333333;215.5892
12.916666666666666;215.2018
12.816666666666668;214.8782
12.141666666666664;214.6171
13.154166666666669;214.8844
14.208333333333336;215.6518
15.533333333333333;216.4865
13.6625;217.6044
16.391666666666666;219.5775
19.07916666666667;222.0821
19.275000000000002;224.6254
15.762500000000003;227.5416
15.054166666666667;230.1164
15.537500000000003;231.4146
18.47083333333333;232.6193
18.416666666666664;233.9468
19.062499999999996;235.1462
21.762500000000003;236.2078
20.408333333333335;237.2742
16.833333333333336;238.174
15.304166666666665;238.69
16.76666666666667;239.1858
18.050000000000004;240.2925
14.133333333333333;241.2161
14.604166666666666;241.8025
16.45;242.6823
14.512500000000001;243.3845
12.65416666666667;243.2542
10.608333333333333;243.046
11.5875;243.1885
13.904166666666669;243.4583
12.854166666666666;243.8274
13.833333333333334;244.1141
17.80416666666667;244.5391
19.4875;244.8363
18.008333333333336;245.1238
16.44166666666667;245.3694
16.879166666666666;245.3538
15.483333333333327;245.2549
15.683333333333328;245.2717
17.424999999999997;245.4437
18.612499999999997;245.1134
17.0375;244.7284
14.866666666666665;244.6628
15.445833333333335;244.4018
19.183333333333334;244.2694
18.7375;244.1606
21.57916666666667;244.1333
25.804166666666674;243.7482
17.875;243.4203
16.77916666666667;243.4325
17.008333333333333;243.5172
20.508333333333333;243.2591
23.92916666666667;242.5731
19.92083333333333;242.3437
20.262500000000003;241.6369
18.45;240.8002
17.23333333333333;240.2487
18.475000000000005;239.9013
21.041666666666668;239.7404
20.424999999999997;239.6424
16.570833333333336;239.1562
19.058333333333334;238.2936
18.979166666666664;237.4531
18.154166666666665;237.2602
17.62083333333333;237.085
16.395833333333336;236.9349
16.4125;236.4376
17.35;235.8164
18.2875;234.8328
16.42083333333333;233.9769
18.329166666666662;233.4933
20.870833333333334;233.1874
22.924999999999997;232.7794
19.262500000000003;232.3837
16.979166666666664;231.8057
18.39583333333334;230.9215
19.129166666666666;229.8584
24.408333333333335;229.1133
28.3875;228.4461
25.712499999999995;227.7712
19.1375;227.2368
19.058333333333334;226.2772
20.208333333333332;225.3042
24.02916666666667;224.5506
22.916666666666668;224.2483
18.833333333333332;224.0584
17.354166666666668;223.9247
19.520833333333332;223.7456
19.991666666666664;223.4752
19.958333333333332;222.7508
20.666666666666664;222.1439
20.470833333333335;221.7824
22.191666666666663;221.4241
25.066666666666666;221.1202
25.487500000000008;220.8286
18.541666666666664;220.2617
16.9;219.4772
18.67083333333333;218.579
19.7625;217.838
21.516666666666662;217.3207
23.5125;216.9576
24.691666666666666;216.5646
25.00833333333334;216.1717
25.183333333333337;215.2599
25.89166666666667;214.3185
21.88333333333333;213.5186
22.945833333333336;212.835
20.787499999999998;212.5788
19.695833333333336;211.7438
20.7;210.7633
19.745833333333334;209.4249
19.020833333333332;208.115
20.633333333333333;206.9165
22.462500000000002;206.1721
24.92916666666666;205.6108
25.816666666666663;204.7182
21.0625;203.7664
18.625;202.5002
18.26666666666667;201.1708
17.783333333333335;200.1287
20.375;198.9088
19.120833333333334;197.9104
20.483333333333334;196.8272
20.82083333333333;195.5764
19.933333333333334;194.1077
21.07083333333333;192.5858
23.125000000000004;191.4697
22.67083333333333;190.2899
20.704166666666666;189.3057
18.183333333333334;188.1501
16.78333333333333;186.718
15.620833333333335;185.0595
16.85833333333333;183.3923
18.550000000000004;182.012
19.875;180.7048
15.254166666666668;179.187
15.012500000000001;177.7795
12.39583333333333;176.4722
11.916666666666664;174.8846
10.866666666666669;173.2913
11.6875;172.0686
12.087500000000004;171.0508
11.820833333333331;169.9145
12.754166666666668;168.708
13.537500000000001;167.7628
13.162500000000001;166.5655
12.5625;165.5253
10.862500000000002;164.7214
9.654166666666667;163.9009
9.429166666666667;163.1754
9.7375;162.2079
10.870833333333332;161.2225
13.450000000000001;160.0948
13.283333333333333;159.1901
11.829166666666666;158.6875
13.216666666666669;158.4814
16.804166666666667;158.1919
13.225;158.065
12.487500000000004;158.0828
12.125;157.4804
10.262500000000001;157.0133
12.804166666666667;156.9108
9.220833333333333;156.7342
9.524999999999999;156.7203
13.049999999999999;156.8705
13.574999999999998;156.6693
14.279166666666669;155.5804
15.479166666666666;154.573
17.308333333333334;153.9531
14.533333333333331;153.3392
10.995833333333332;152.701
13.829166666666666;151.972
15.320833333333328;151.204
14.516666666666666;150.2005
15.604166666666666;149.2823
15.983333333333334;148.5372
13.90833333333333;148.0918
15.687500000000002;147.7637
16.004166666666666;147.3634
18.320833333333333;146.8824
17.337500000000002;146.0748
16.116666666666664;145.1538
15.066666666666665;144.515
14.670833333333333;143.7633
